StartTime: 2020-12-22 23:18:45.488
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz	q0	q1	q2	q3
0x50	 23:18:59.026	 2020-11-06 15:48:14.690	0,2534	-0,1230	0,9712	11,1694	-3,1738	6,9580	-8,1628	-15,1227	-5,1691	30,09	3,68	-87	20	-264	0,98734	-0,07642	-0,12793	-0,05396
0x50	 23:18:59.124	 2020-11-06 15:48:14.790	0,2485	-0,1445	0,9624	-0,7324	-0,2441	9,5215	-7,9486	-15,0677	-1,6205	30,03	3,68	-90	19	-262	0,98874	-0,07053	-0,12982	-0,02307
0x50	 23:18:59.209	 2020-11-06 15:48:14.890	0,2422	-0,1108	0,9404	9,7046	-5,5542	8,9722	-8,3936	-15,0238	2,3895	30,09	3,68	-90	18	-263	0,98871	-0,06982	-0,13190	0,01105
0x50	 23:18:59.332	 2020-11-06 15:48:14.990	0,2944	-0,1011	1,0327	13,3057	-6,7749	3,1128	-7,3114	-15,5072	6,0315	30,06	3,68	-95	18	-262	0,98792	-0,05600	-0,13779	0,04346
0x50	 23:18:59.416	 2020-11-06 15:48:15.090	0,3022	-0,1143	0,9775	9,5825	3,2349	1,1597	-6,2292	-15,6610	9,0363	30,07	3,68	-99	14	-255	0,98669	-0,04294	-0,13986	0,07053
0x50	 23:18:59.538	 2020-11-06 15:48:15.190	0,2622	-0,0791	0,9702	2,9297	1,5869	0,3052	-5,6744	-15,3809	12,1619	30,12	3,68	-97	10	-254	0,98489	-0,03461	-0,13812	0,09830
0x50	 23:18:59.620	 2020-11-06 15:48:15.290	0,2578	-0,1001	0,9678	2,9297	-0,2441	4,0283	-5,5536	-15,2271	14,7052	30,07	3,68	-97	5	-255	0,98270	-0,03067	-0,13739	0,12033
0x50	 23:18:59.707	 2020-11-06 15:48:15.390	0,2363	-0,0923	0,9668	-6,3477	1,9531	20,9351	-6,0040	-14,9469	17,6276	30,07	3,68	-97	3	-256	0,97946	-0,03140	-0,13632	0,14499
0x50	 23:18:59.809	 2020-11-06 15:48:15.490	0,2344	-0,1162	0,9507	-9,0942	0,2441	18,6768	-7,4762	-14,5020	21,8518	30,08	3,68	-104	9	-261	0,97348	-0,03964	-0,13593	0,17953
0x50	 23:18:59.910	 2020-11-06 15:48:15.590	0,2383	-0,1270	0,9727	-8,3008	0,0000	11,8408	-8,6847	-14,2548	25,5103	30,09	3,68	-105	20	-260	0,96707	-0,04596	-0,13727	0,20929
0x50	 23:19:00.011	 2020-11-06 15:48:15.690	0,2339	-0,1353	0,9565	-4,5166	0,0000	0,4272	-9,3823	-14,1174	28,8666	30,10	3,68	-108	24	-262	0,96036	-0,04810	-0,13882	0,23679
0x50	 23:19:00.116	 2020-11-06 15:48:15.790	0,2388	-0,1040	0,9858	-8,2397	3,4790	-7,9956	-9,7009	-14,0955	31,0913	30,10	3,68	-110	30	-259	0,95547	-0,04807	-0,14029	0,25504
0x50	 23:19:00.210	 2020-11-06 15:48:15.890	0,2188	-0,0908	0,9844	-14,7705	10,8643	-26,8555	-10,7556	-13,5406	31,6626	30,10	3,68	-105	33	-261	0,95413	-0,05753	-0,13834	0,25906
0x50	 23:19:00.318	 2020-11-06 15:48:15.990	0,2319	-0,1602	0,9702	6,1035	0,0000	-5,5542	-10,7336	-13,4253	30,3387	30,05	3,68	-97	31	-266	0,95718	-0,05917	-0,13666	0,24817
0x50	 23:19:00.405	 2020-11-06 15:48:16.090	0,2246	-0,1475	0,9429	13,6108	7,3242	-41,1987	-9,0417	-13,1451	31,3385	30,07	3,68	-91	26	-266	0,95593	-0,04459	-0,13104	0,25879
0x50	 23:19:00.506	 2020-11-06 15:48:16.190	0,2437	-0,0771	0,9629	1,5869	-0,9155	-9,9487	-8,2288	-13,4473	30,4321	30,03	3,68	-86	17	-269	0,95801	-0,03809	-0,13141	0,25189
0x50	 23:19:00.637	 2020-11-06 15:48:16.290	0,2324	-0,1724	0,9487	12,0239	-0,0610	-21,9727	-6,3226	-13,6560	29,3500	30,05	3,68	-82	5	-265	0,96069	-0,02289	-0,12872	0,24484
0x50	 23:19:00.745	 2020-11-06 15:48:16.390	0,2378	-0,0591	0,9746	15,8081	1,8921	-28,9917	-4,4714	-13,8263	27,6855	30,10	3,68	-74	-4	-267	0,96426	-0,00882	-0,12604	0,23276
0x50	 23:19:00.819	 2020-11-06 15:48:16.490	0,2417	-0,0454	0,9844	7,2021	-1,1597	-18,1274	-2,8729	-13,9801	24,6808	30,06	3,68	-69	-12	-263	0,96997	0,00165	-0,12418	0,20908
0x50	 23:19:00.901	 2020-11-06 15:48:16.590	0,2368	-0,0029	0,9707	7,8735	-0,2441	-17,2729	-1,7358	-14,0790	21,8243	30,07	3,68	-67	-17	-262	0,97473	0,00839	-0,12317	0,18604
0x50	 23:19:01.013	 2020-11-06 15:48:16.690	0,2275	-0,0210	0,9644	9,2773	0,7935	-27,8320	-0,1868	-14,1669	17,7759	30,07	3,68	-60	-26	-263	0,98047	0,01743	-0,12210	0,15311
0x50	 23:19:01.119	 2020-11-06 15:48:16.790	0,2710	0,1060	1,0093	5,4932	0,0000	-20,6909	0,8240	-14,3481	13,5516	30,10	3,68	-56	-30	-262	0,98508	0,02185	-0,12317	0,11795
0x50	 23:19:01.222	 2020-11-06 15:48:16.890	0,2363	-0,0415	0,9692	1,1597	-2,5635	-12,6953	1,8018	-14,4031	8,6023	30,11	3,68	-50	-39	-259	0,98901	0,02496	-0,12384	0,07635
0x50	 23:19:01.307	 2020-11-06 15:48:16.990	0,2251	0,0132	0,9531	3,1128	-0,9766	-15,0146	2,3950	-14,4745	4,6857	30,07	3,68	-47	-40	-261	0,99084	0,02588	-0,12500	0,04318
0x50	 23:19:01.402	 2020-11-06 15:48:17.090	0,2261	0,0415	0,9570	2,2583	-1,2207	-6,2256	2,8235	-14,5129	1,7084	30,03	3,68	-44	-44	-261	0,99152	0,02634	-0,12589	0,01791
0x50	 23:19:01.509	 2020-11-06 15:48:17.190	0,2354	0,0654	0,9648	3,1128	0,1221	-4,8828	3,1805	-14,5239	-1,0712	30,10	3,68	-44	-42	-261	0,99158	0,02637	-0,12665	-0,00577
0x50	 23:19:01.605	 2020-11-06 15:48:17.290	0,2334	0,0522	0,9624	0,9766	0,1831	-0,6714	3,4827	-14,4580	-3,6969	30,07	3,68	-41	-44	-263	0,99118	0,02606	-0,12668	-0,02817
0x50	 23:19:01.714	 2020-11-06 15:48:17.390	0,2300	0,0391	0,9604	1,1597	-0,6104	0,8545	3,6420	-14,4580	-5,8722	30,06	3,68	-42	-47	-259	0,99045	0,02505	-0,12723	-0,04678
