StartTime: 2020-12-22 22:53:29.231
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz	q0	q1	q2	q3
0x50	 22:54:02.607	 2020-11-06 15:23:14.900	0,6162	0,1675	0,7305	-1,6479	-1,4038	-1,5259	12,6288	-38,9850	161,8396	22,81	3,71	-195	233	-184	0,11160	0,34387	0,05002	0,93100
0x50	 22:54:02.716	 2020-11-06 15:23:15.000	0,6274	0,1680	0,7549	-2,2583	0,6714	-1,6479	12,4969	-38,8092	161,8835	22,81	3,71	-193	234	-183	0,11188	0,34229	0,04938	0,93158
0x50	 22:54:02.811	 2020-11-06 15:23:15.100	0,6357	0,1670	0,7446	-0,9155	-0,9155	1,2817	12,3486	-38,7708	161,8561	22,81	3,71	-195	236	-183	0,11258	0,34189	0,04819	0,93170
0x50	 22:54:02.898	 2020-11-06 15:23:15.200	0,6108	0,1782	0,7456	1,3428	2,6245	2,1362	12,2113	-38,5730	162,1527	22,79	3,71	-195	237	-185	0,11084	0,34003	0,04822	0,93259
0x50	 22:54:03.015	 2020-11-06 15:23:15.300	0,6128	0,1685	0,7622	-1,0986	4,6997	-1,2817	12,0685	-38,1885	162,2461	22,79	3,71	-193	236	-182	0,11096	0,33676	0,04797	0,93378
0x50	 22:54:03.098	 2020-11-06 15:23:15.400	0,6084	0,1655	0,6738	3,7231	23,1323	1,5259	11,9971	-37,2491	162,5537	22,78	3,71	-190	236	-186	0,10992	0,32898	0,04971	0,93658
0x50	 22:54:03.219	 2020-11-06 15:23:15.500	0,6055	0,1846	0,7637	-3,0518	5,6763	-2,0752	12,1344	-35,4913	163,1854	22,81	3,71	-189	234	-196	0,10657	0,31454	0,05527	0,94159
0x50	 22:54:03.308	 2020-11-06 15:23:15.600	0,5688	0,1626	0,8359	-0,2441	6,9580	-0,7324	11,9586	-34,7827	163,3337	22,80	3,71	-186	236	-199	0,10669	0,30853	0,05527	0,94357
0x50	 22:54:03.405	 2020-11-06 15:23:15.700	0,5703	0,1768	0,7998	0,4883	4,2114	-0,1831	11,8213	-34,3378	163,2184	22,83	3,71	-184	237	-200	0,10858	0,30484	0,05447	0,94461
0x50	 22:54:03.507	 2020-11-06 15:23:15.800	0,5508	0,1729	0,8276	-0,4883	7,6904	0,0000	11,8817	-33,9038	163,3612	22,83	3,71	-183	236	-200	0,10776	0,30127	0,05600	0,94577
0x50	 22:54:03.591	 2020-11-06 15:23:15.900	0,6221	0,1724	0,6924	19,4092	44,6777	3,9063	12,0465	-32,2229	163,9819	22,83	3,71	-181	240	-206	0,10425	0,28735	0,06140	0,95013
0x50	 22:54:03.694	 2020-11-06 15:23:16.000	0,4966	0,1846	0,8384	-6,4697	3,4790	-9,4604	12,6288	-29,2896	164,9158	22,83	3,71	-172	236	-219	0,09860	0,26309	0,07251	0,95697
0x50	 22:54:03.794	 2020-11-06 15:23:16.100	0,5063	0,1348	0,8252	-3,2959	2,1973	-1,2207	12,5519	-28,5919	164,7345	22,87	3,71	-166	231	-225	0,10114	0,25735	0,07242	0,95825
0x50	 22:54:03.897	 2020-11-06 15:23:16.200	0,4624	0,2026	0,8628	-2,3193	2,6855	-0,1831	12,4146	-28,0646	164,5642	22,80	3,71	-165	234	-226	0,10352	0,25296	0,07159	0,95923
0x50	 22:54:03.991	 2020-11-06 15:23:16.300	0,4346	0,2280	0,8750	-0,3662	7,5684	-0,3662	12,3267	-27,5867	164,3445	22,87	3,71	-165	233	-225	0,10611	0,24905	0,07101	0,96002
0x50	 22:54:04.099	 2020-11-06 15:23:16.400	0,4438	0,2114	0,8926	-1,4648	5,1880	-2,9297	12,1014	-27,0044	164,1577	22,87	3,71	-167	234	-227	0,10880	0,24408	0,06955	0,96109
0x50	 22:54:04.189	 2020-11-06 15:23:16.500	0,4565	0,1748	0,7983	-1,0376	19,4702	-5,5542	11,9641	-25,9607	164,0643	22,80	3,71	-165	233	-231	0,11115	0,23532	0,06961	0,96301
0x50	 22:54:04.290	 2020-11-06 15:23:16.600	0,3813	0,1929	0,9063	-1,0986	14,7095	-1,0986	12,1729	-23,6041	163,9105	22,84	3,71	-159	231	-236	0,11472	0,21588	0,07431	0,96680
0x50	 22:54:04.395	 2020-11-06 15:23:16.700	0,3877	0,1504	0,8779	3,6011	6,1035	2,0752	12,2662	-21,8903	164,1138	22,86	3,71	-153	232	-241	0,11475	0,20145	0,07782	0,96960
0x50	 22:54:04.530	 2020-11-06 15:23:16.800	0,3550	0,2139	0,9268	-2,0752	4,2725	1,7090	11,9861	-21,1761	164,1797	22,87	3,71	-148	231	-243	0,11551	0,19513	0,07651	0,97092
0x50	 22:54:04.604	 2020-11-06 15:23:16.900	0,3413	0,2295	0,9365	-1,6479	4,4556	-0,6104	11,7773	-20,6763	164,1632	22,88	3,71	-149	230	-245	0,11652	0,19073	0,07538	0,97177
0x50	 22:54:04.707	 2020-11-06 15:23:17.000	0,3472	0,2095	0,9082	-0,6714	7,7515	-0,3052	11,7279	-20,2698	164,2017	22,82	3,71	-147	231	-247	0,11676	0,18719	0,07556	0,97241
0x50	 22:54:04.799	 2020-11-06 15:23:17.100	0,3442	0,1807	0,8638	-2,7466	6,0425	0,1221	11,7059	-19,9786	164,2511	22,89	3,71	-145	229	-249	0,11664	0,18472	0,07587	0,97287
0x50	 22:54:04.904	 2020-11-06 15:23:17.200	0,3408	0,1890	0,8892	-0,3052	3,7842	-0,1831	11,5521	-19,3579	164,2841	22,87	3,71	-142	231	-249	0,11728	0,17926	0,07541	0,97385
0x50	 22:54:04.992	 2020-11-06 15:23:17.300	0,2896	0,1963	0,9731	2,0142	6,4697	0,7324	11,3928	-18,4351	164,4379	22,86	3,71	-138	231	-252	0,11716	0,17120	0,07550	0,97531
0x50	 22:54:05.097	 2020-11-06 15:23:17.400	0,2666	0,2144	1,0259	3,9063	20,4468	-1,3428	11,1841	-17,3090	164,3774	22,89	3,71	-136	232	-255	0,11917	0,16147	0,07510	0,97675
0x50	 22:54:05.202	 2020-11-06 15:23:17.500	0,3081	0,1621	0,8638	-8,6060	7,7515	-2,9907	11,0468	-16,5125	164,5422	22,86	3,71	-134	233	-257	0,11874	0,15448	0,07516	0,97794
0x50	 22:54:05.287	 2020-11-06 15:23:17.600	0,2754	0,1670	0,9351	-2,0142	5,6152	2,0752	10,7666	-15,5347	164,3610	22,86	3,71	-131	233	-258	0,12158	0,14594	0,07382	0,97900
0x50	 22:54:05.392	 2020-11-06 15:23:17.700	0,2686	0,1787	0,9141	-1,7700	0,4883	-0,6104	10,4370	-15,1392	164,2676	22,90	3,71	-130	236	-260	0,12320	0,14233	0,07138	0,97949
0x50	 22:54:05.496	 2020-11-06 15:23:17.800	0,2100	0,2061	1,0298	3,1738	12,5732	-1,2207	10,1788	-14,2548	164,2126	22,90	3,71	-128	235	-260	0,12479	0,13452	0,07022	0,98050
0x50	 22:54:05.600	 2020-11-06 15:23:17.900	0,2305	0,1641	0,9307	-2,6855	20,0806	0,7324	10,3821	-12,9089	164,6356	22,90	3,71	-125	235	-265	0,12216	0,12296	0,07413	0,98206
0x50	 22:54:05.686	 2020-11-06 15:23:18.000	0,2227	0,1616	0,9214	-2,5635	2,3804	-0,0610	10,3326	-12,4036	164,6191	22,87	3,71	-118	236	-265	0,12280	0,11862	0,07434	0,98248
0x50	 22:54:05.790	 2020-11-06 15:23:18.100	0,1953	0,1606	0,9321	-10,8032	9,1553	-9,8877	9,4702	-11,6400	163,9874	22,87	3,71	-124	234	-266	0,12973	0,11151	0,06723	0,98294
0x50	 22:54:05.899	 2020-11-06 15:23:18.200	0,2026	0,2051	0,9727	0,9155	3,1128	0,5493	9,2944	-11,0083	163,6414	22,83	3,71	-120	243	-269	0,13342	0,10611	0,06622	0,98312
0x50	 22:54:06.008	 2020-11-06 15:23:18.300	0,1606	0,1577	0,9507	-1,4648	11,2915	1,0376	9,3109	-10,3876	163,7787	22,89	3,71	-117	242	-268	0,13272	0,10071	0,06729	0,98370
0x50	 22:54:06.088	 2020-11-06 15:23:18.400	0,1489	0,1670	0,9722	-3,9063	12,5732	-0,9155	9,0967	-9,2065	163,8885	22,90	3,71	-112	240	-272	0,13287	0,09030	0,06705	0,98471
0x50	 22:54:06.192	 2020-11-06 15:23:18.500	0,1328	0,1221	1,0376	-18,3105	20,5688	-10,3760	7,8168	-7,1960	163,4875	22,92	3,71	-107	239	-274	0,13870	0,07175	0,05832	0,98599
0x50	 22:54:06.298	 2020-11-06 15:23:18.600	0,1309	0,1392	0,9717	2,8687	4,2725	3,9063	7,9266	-7,0587	163,3447	22,91	3,71	-107	244	-273	0,13995	0,07077	0,05936	0,98581
0x50	 22:54:06.381	 2020-11-06 15:23:18.700	0,0874	0,0928	0,8413	-18,0054	41,1377	-3,1128	7,6245	-5,4547	163,6304	22,92	3,71	-104	245	-274	0,13870	0,05646	0,05899	0,98694
0x50	 22:54:06.488	 2020-11-06 15:23:18.800	-0,0259	0,1704	1,0083	5,7983	62,7441	2,0752	6,5698	0,4724	163,5040	22,88	3,71	-87	252	-284	0,14343	0,00412	0,05731	0,98798
0x50	 22:54:06.590	 2020-11-06 15:23:18.900	-0,0552	0,0684	1,0703	-0,9155	2,4414	-1,4648	6,6412	3,9386	164,0479	22,91	3,71	-65	252	-292	0,14038	-0,02594	0,06210	0,98779
0x50	 22:54:06.695	 2020-11-06 15:23:19.000	-0,0596	0,1436	0,9927	-1,4648	-0,4883	-2,6855	6,3391	3,9056	163,4491	22,93	3,72	-65	255	-293	0,14545	-0,02573	0,05960	0,98721
0x50	 22:54:06.791	 2020-11-06 15:23:19.100	-0,0830	0,1006	0,9883	1,5259	2,1362	1,9531	6,4929	4,0979	163,5315	22,90	3,71	-62	252	-296	0,14487	-0,02722	0,06116	0,98715
0x50	 22:54:06.893	 2020-11-06 15:23:19.200	-0,0762	0,1255	0,9727	3,2349	5,9204	2,4414	6,6907	4,4824	163,5260	22,93	3,71	-60	254	-294	0,14514	-0,03030	0,06329	0,98691
0x50	 22:54:06.997	 2020-11-06 15:23:19.300	-0,0898	0,1343	0,9634	5,4321	14,0381	3,7231	7,1906	5,4712	163,8226	22,93	3,71	-57	253	-298	0,14319	-0,03836	0,06873	0,98654
0x50	 22:54:07.107	 2020-11-06 15:23:19.400	-0,1221	0,1289	0,9839	3,9673	9,3384	4,3335	7,7948	6,7456	164,2566	22,91	3,71	-53	251	-304	0,14032	-0,04886	0,07526	0,98602
0x50	 22:54:07.178	 2020-11-06 15:23:19.500	-0,1396	0,1460	0,9800	5,3101	14,8926	4,0894	8,3276	7,9102	164,5587	22,96	3,71	-40	253	-305	0,13858	-0,05841	0,08102	0,98529
0x50	 22:54:07.281	 2020-11-06 15:23:19.600	-0,1611	0,1460	0,9424	4,1504	20,9351	-1,6479	8,7451	9,4537	164,7455	22,90	3,71	-34	250	-309	0,13806	-0,07135	0,08621	0,98407
0x50	 22:54:07.386	 2020-11-06 15:23:19.700	-0,1826	0,1411	0,9023	5,0049	16,4185	-0,8545	9,2285	11,1401	164,7345	22,98	3,72	-32	249	-310	0,13950	-0,08527	0,09222	0,98221
0x50	 22:54:07.479	 2020-11-06 15:23:19.800	-0,2041	0,1494	0,9634	3,7842	14,5874	1,6479	9,8108	13,0682	165,0201	22,93	3,72	-19	248	-316	0,13861	-0,10138	0,09900	0,98013
0x50	 22:54:07.593	 2020-11-06 15:23:19.900	-0,2617	0,2070	0,9785	4,7607	17,2119	-0,3052	10,3107	14,7711	165,0586	22,91	3,72	-11	245	-316	0,13986	-0,11536	0,10501	0,97778
0x50	 22:54:07.676	 2020-11-06 15:23:20.000	-0,2979	0,1782	0,9517	4,4556	13,3667	3,6621	11,1127	16,2103	165,4266	22,94	3,72	-3	238	-320	0,13849	-0,12704	0,11288	0,97565
0x50	 22:54:07.804	 2020-11-06 15:23:20.100	-0,3203	0,1963	0,9189	3,6621	20,3247	-1,3428	11,6949	17,8583	165,5914	22,92	3,72	4	241	-322	0,13892	-0,14056	0,11926	0,97296
0x50	 22:54:07.879	 2020-11-06 15:23:20.200	-0,3608	0,2261	0,9570	5,3101	24,3530	2,1973	12,4750	19,9622	165,8057	22,91	3,72	13	236	-322	0,13962	-0,15778	0,12747	0,96918
0x50	 22:54:07.980	 2020-11-06 15:23:20.300	-0,3579	0,2139	0,9580	0,6104	10,7422	-3,4180	12,8265	21,7365	166,0748	22,91	3,72	28	232	-326	0,13916	-0,17273	0,13162	0,96616
0x50	 22:54:08.085	 2020-11-06 15:23:20.400	-0,3794	0,2114	0,8799	-5,4932	12,0239	-4,8218	12,6672	22,7637	165,8221	22,91	3,72	33	233	-329	0,14182	-0,18127	0,13150	0,96420
0x50	 22:54:08.192	 2020-11-06 15:23:20.500	-0,4087	0,1963	0,8799	-4,6387	8,4839	-2,4414	11,5906	23,9832	165,2563	22,94	3,72	40	235	-326	0,14566	-0,19232	0,12451	0,96243
0x50	 22:54:08.274	 2020-11-06 15:23:20.600	-0,4126	0,1738	0,8643	0,1221	6,0425	0,7935	11,6510	24,6588	165,2948	22,95	3,72	41	240	-327	0,14584	-0,19800	0,12552	0,96109
0x50	 22:54:08.383	 2020-11-06 15:23:20.700	-0,4434	0,1348	0,8623	-2,3804	4,5776	-9,7046	10,8051	25,5377	164,6191	22,98	3,71	45	241	-328	0,15051	-0,20575	0,12045	0,95941
0x50	 22:54:08.487	 2020-11-06 15:23:20.800	-0,3975	0,1602	0,9243	-8,4839	2,9297	-1,4648	10,5743	26,1530	164,4269	22,98	3,72	49	240	-324	0,15204	-0,21109	0,11945	0,95813
0x50	 22:54:08.576	 2020-11-06 15:23:20.900	-0,4717	0,1548	0,8472	-4,2114	4,2114	-4,0283	9,4922	26,4716	163,5919	22,91	3,72	49	247	-321	0,15717	-0,21432	0,11227	0,95746
0x50	 22:54:08.686	 2020-11-06 15:23:21.000	-0,4365	0,1313	0,8735	-7,8125	4,6387	-9,8267	8,7231	27,1143	162,8558	22,93	3,72	47	250	-325	0,16208	-0,22012	0,10797	0,95581
0x50	 22:54:08.794	 2020-11-06 15:23:21.100	-0,4517	0,1597	0,8594	0,8545	0,7324	1,3428	7,8442	27,5977	162,0703	22,94	3,71	45	256	-320	0,16702	-0,22473	0,10269	0,95447
0x50	 22:54:08.881	 2020-11-06 15:23:21.200	-0,4810	0,1157	0,8892	-3,7231	0,6104	0,3052	7,2620	27,9492	162,0154	22,96	3,71	48	256	-318	0,16644	-0,22842	0,09839	0,95413
0x50	 22:54:08.984	 2020-11-06 15:23:21.300	-0,4756	0,0859	0,8647	-13,6719	11,3525	-2,6855	6,6193	28,3337	161,8890	22,93	3,72	51	259	-319	0,16626	-0,23248	0,09372	0,95367
0x50	 22:54:09.088	 2020-11-06 15:23:21.400	-0,4536	0,0776	0,8022	-12,8784	11,1694	-12,1460	5,1965	29,2291	160,9277	22,98	3,71	54	266	-315	0,17139	-0,24133	0,08502	0,95139
0x50	 22:54:09.174	 2020-11-06 15:23:21.500	-0,4941	0,0317	0,8286	-12,4512	12,8784	0,9155	3,7738	30,5695	160,5597	22,91	3,72	54	276	-312	0,17133	-0,25433	0,07581	0,94876
0x50	 22:54:09.275	 2020-11-06 15:23:21.600	-0,5122	0,0776	0,8735	4,6387	-3,6011	-0,8545	2,8729	31,1682	160,0214	22,97	3,72	62	277	-309	0,17361	-0,26031	0,07034	0,94714
0x50	 22:54:09.387	 2020-11-06 15:23:21.700	-0,5298	0,0674	0,8477	-7,1411	3,2349	-3,1128	2,5983	31,2836	159,8566	22,94	3,72	59	281	-311	0,17435	-0,26160	0,06863	0,94681
0x50	 22:54:09.491	 2020-11-06 15:23:21.800	-0,5166	0,0259	0,8877	-1,9531	3,7231	-1,6479	2,1643	31,8054	159,7852	22,94	3,72	61	281	-306	0,17380	-0,26651	0,06598	0,94571
0x50	 22:54:09.570	 2020-11-06 15:23:21.900	-0,5415	-0,0039	0,8638	0,7935	2,1362	-3,9673	2,4939	31,7340	159,6588	23,02	3,72	61	279	-311	0,17563	-0,26535	0,06888	0,94550
0x50	 22:54:09.684	 2020-11-06 15:23:22.000	-0,5142	0,0151	0,8770	1,7700	-0,4272	2,2583	2,4774	31,7725	159,5544	22,97	3,72	61	281	-308	0,17645	-0,26563	0,06903	0,94525
0x50	 22:54:09.772	 2020-11-06 15:23:22.100	-0,5239	0,0967	0,8481	23,6816	-21,7896	15,3809	3,8837	30,7837	159,8566	22,94	3,71	60	279	-309	0,17734	-0,25546	0,07855	0,94714
0x50	 22:54:09.881	 2020-11-06 15:23:22.200	-0,4829	0,0894	0,8813	2,3193	-15,6860	-2,0752	5,5591	28,6578	160,4773	22,97	3,71	52	270	-312	0,17587	-0,23566	0,08820	0,95169
0x50	 22:54:09.983	 2020-11-06 15:23:22.300	-0,4707	0,0820	0,8809	8,6060	1,0986	-2,6245	6,1194	27,7295	160,4169	22,99	3,71	46	267	-318	0,17746	-0,22699	0,09177	0,95316
0x50	 22:54:10.073	 2020-11-06 15:23:22.400	-0,4502	0,1699	0,8745	14,4043	-11,9019	8,4229	7,2894	27,0978	160,6036	23,02	3,71	43	260	-316	0,17810	-0,22003	0,10034	0,95380
0x50	 22:54:10.188	 2020-11-06 15:23:22.500	-0,4517	0,1201	0,9146	4,7607	-7,9956	3,3569	8,1244	26,4111	161,2463	22,99	3,71	42	255	-318	0,17413	-0,21362	0,10516	0,95547
0x50	 22:54:10.271	 2020-11-06 15:23:22.600	-0,4370	0,1631	0,9307	9,7656	-19,3481	14,1602	9,1791	24,8401	162,0703	22,96	3,71	38	249	-318	0,16867	-0,19962	0,11060	0,95886
0x50	 22:54:10.372	 2020-11-06 15:23:22.700	-0,3833	0,1401	0,8872	6,4087	-8,3008	8,2397	10,6018	22,7747	163,0426	23,03	3,71	31	245	-322	0,16196	-0,18109	0,11856	0,96274
0x50	 22:54:10.469	 2020-11-06 15:23:22.800	-0,3809	0,1631	0,8926	-2,5635	-8,1177	-0,9155	10,7281	21,8463	162,9877	23,00	3,71	27	244	-321	0,16211	-0,17300	0,11868	0,96420
0x50	 22:54:10.572	 2020-11-06 15:23:22.900	-0,3398	0,1650	0,9014	-2,1973	-13,9160	-0,4272	10,1953	20,5280	162,5922	22,98	3,72	23	243	-320	0,16394	-0,16220	0,11328	0,96640
0x50	 22:54:10.676	 2020-11-06 15:23:23.000	-0,3120	0,1582	0,9712	-4,1504	-19,5313	2,3193	9,8712	19,1656	162,5757	22,99	3,71	14	246	-320	0,16290	-0,15112	0,10898	0,96887
0x50	 22:54:10.777	 2020-11-06 15:23:23.100	-0,3076	0,1572	0,9053	-1,7090	-15,0146	2,4414	9,5197	17,2705	162,3834	22,99	3,72	8	248	-317	0,16315	-0,13531	0,10400	0,97171
0x50	 22:54:10.871	 2020-11-06 15:23:23.200	-0,2847	0,1533	0,9209	1,4038	-2,8687	2,6855	9,5416	16,5289	162,4384	22,98	3,72	0	245	-316	0,16232	-0,12900	0,10324	0,97278
0x50	 22:54:10.974	 2020-11-06 15:23:23.300	-0,2720	0,1465	0,9277	-0,9155	-2,9297	1,2817	9,5746	16,1993	162,5647	23,02	3,72	-3	247	-317	0,16110	-0,12625	0,10294	0,97339
0x50	 22:54:11.070	 2020-11-06 15:23:23.400	-0,2920	0,1880	1,0503	4,5166	-24,4141	9,8267	9,7668	15,5511	162,6965	22,99	3,72	-5	247	-315	0,15985	-0,12057	0,10370	0,97421
0x50	 22:54:11.175	 2020-11-06 15:23:23.500	-0,2163	0,1548	0,9233	2,3804	-11,8408	4,3335	10,4480	12,8540	163,4601	23,02	3,72	-12	245	-316	0,15237	-0,09729	0,10559	0,97781
0x50	 22:54:11.272	 2020-11-06 15:23:23.600	-0,2017	0,1646	0,9648	-0,6714	-12,0239	1,5869	10,3766	12,1509	163,4161	23,02	3,71	-16	246	-313	0,15228	-0,09134	0,10419	0,97855
0x50	 22:54:11.377	 2020-11-06 15:23:23.700	-0,2666	0,2065	1,0693	2,6855	-17,3950	3,4180	10,3436	11,0138	163,2733	23,03	3,72	-19	247	-314	0,15274	-0,08154	0,10266	0,97952
0x50	 22:54:11.480	 2020-11-06 15:23:23.800	-0,0957	0,1611	0,9365	0,5493	-27,1606	1,6479	10,7281	7,7454	163,3722	23,05	3,72	-32	245	-312	0,14987	-0,05307	0,10202	0,98196
0x50	 22:54:11.581	 2020-11-06 15:23:23.900	-0,1035	0,1851	0,9395	-0,2441	0,7935	0,9155	10,6567	6,4490	163,2129	23,03	3,72	-40	240	-310	0,15024	-0,04190	0,09991	0,98267
0x50	 22:54:11.682	 2020-11-06 15:23:24.000	-0,0996	0,1411	0,9473	4,3945	-14,0991	3,6621	10,8710	6,0919	163,4656	22,99	3,72	-43	240	-309	0,14786	-0,03879	0,10123	0,98303
0x50	 22:54:11.764	 2020-11-06 15:23:24.100	-0,0938	0,1860	0,9712	4,7607	-8,8501	5,7983	11,2885	4,9823	163,6523	22,99	3,72	-48	238	-306	0,14557	-0,02887	0,10339	0,98349
0x50	 22:54:11.891	 2020-11-06 15:23:24.200	-0,0718	0,1465	0,9614	-6,2866	-9,0332	-1,0986	11,4258	4,0594	163,8995	23,00	3,72	-51	236	-307	0,14273	-0,02097	0,10345	0,98410
0x50	 22:54:11.968	 2020-11-06 15:23:24.300	-0,0430	0,1997	0,9448	-2,1973	-4,7607	-2,0142	11,0248	3,2025	163,3447	23,08	3,72	-57	237	-303	0,14670	-0,01364	0,09903	0,98410
0x50	 22:54:12.071	 2020-11-06 15:23:24.400	-0,0146	0,1851	0,9614	2,9907	-16,1133	3,0518	11,1566	2,2522	163,3282	23,01	3,72	-60	240	-300	0,14609	-0,00528	0,09903	0,98425
0x50	 22:54:12.193	 2020-11-06 15:23:24.500	-0,0288	0,2061	0,9741	5,5542	-12,0239	3,7842	11,5356	1,0107	163,3667	23,01	3,72	-64	238	-300	0,14474	0,00583	0,10071	0,98428
0x50	 22:54:12.284	 2020-11-06 15:23:24.600	-0,0132	0,1890	0,9761	0,3052	0,2441	0,1831	11,6675	0,4010	163,5260	23,02	3,72	-68	237	-298	0,14285	0,01108	0,10110	0,98450
0x50	 22:54:12.360	 2020-11-06 15:23:24.700	0,0073	0,2441	0,9570	10,9863	-4,1504	9,8267	12,4585	0,1648	163,9490	23,07	3,71	-69	235	-299	0,13892	0,01370	0,10767	0,98431
0x50	 22:54:12.471	 2020-11-06 15:23:24.800	0,0073	0,1802	0,9355	0,5493	-6,5308	3,0518	13,0627	-0,6207	164,6411	23,06	3,71	-66	230	-298	0,13211	0,02054	0,11203	0,98465
0x50	 22:54:12.601	 2020-11-06 15:23:24.900	0,0127	0,2295	0,9888	4,4556	-4,7607	3,6011	13,1451	-0,8789	164,6246	23,04	3,71	-68	230	-297	0,13199	0,02289	0,11243	0,98456
0x50	 22:54:12.669	 2020-11-06 15:23:25.000	0,0405	0,2334	0,9507	-0,7935	-5,9204	-1,8921	13,0353	-1,7853	164,4928	23,03	3,72	-74	228	-296	0,13226	0,03064	0,11038	0,98456
0x50	 22:54:12.771	 2020-11-06 15:23:25.100	0,0576	0,2334	0,9795	-0,9766	-6,2866	0,8545	12,9749	-2,3236	164,3610	23,05	3,71	-74	229	-295	0,13287	0,03534	0,10919	0,98444
0x50	 22:54:12.879	 2020-11-06 15:23:25.200	0,0527	0,2246	0,9570	0,9766	-8,9111	2,8687	13,0243	-3,1805	164,3555	23,08	3,71	-78	229	-292	0,13202	0,04276	0,10858	0,98434
0x50	 22:54:12.968	 2020-11-06 15:23:25.300	0,0527	0,2227	0,9521	2,3193	-6,6528	2,9297	13,0902	-3,7299	164,4104	23,12	3,71	-77	231	-292	0,13092	0,04745	0,10852	0,98428
0x50	 22:54:13.070	 2020-11-06 15:23:25.400	0,0410	0,2197	0,9795	0,0000	-2,6855	0,9155	13,0627	-4,0265	164,4489	23,05	3,71	-83	228	-293	0,13031	0,04999	0,10791	0,98428
0x50	 22:54:13.181	 2020-11-06 15:23:25.500	0,1245	0,2021	0,9238	2,8687	-11,9019	5,8594	13,3154	-4,7681	164,4763	23,12	3,71	-84	227	-287	0,12918	0,05661	0,10922	0,98395
0x50	 22:54:13.258	 2020-11-06 15:23:25.600	0,1060	0,2339	0,9546	-0,7935	-2,9907	0,8545	13,3374	-5,2185	164,5313	23,02	3,71	-88	230	-291	0,12823	0,06046	0,10886	0,98389
0x50	 22:54:13.365	 2020-11-06 15:23:25.700	0,0977	0,2334	0,9648	2,8687	-5,0659	2,4414	13,4088	-5,4712	164,5477	23,05	3,71	-88	228	-289	0,12781	0,06268	0,10916	0,98376
0x50	 22:54:13.467	 2020-11-06 15:23:25.800	0,0850	0,2329	0,9551	3,8452	0,7324	3,2349	13,7274	-5,6305	164,7949	23,08	3,71	-88	230	-289	0,12534	0,06412	0,11185	0,98367
0x50	 22:54:13.572	 2020-11-06 15:23:25.900	0,1035	0,2271	0,9507	5,4932	-0,7935	8,7280	14,4910	-5,6305	165,3772	23,06	3,71	-86	229	-290	0,11990	0,06436	0,11874	0,98352
0x50	 22:54:13.699	 2020-11-06 15:23:26.000	0,0923	0,2471	0,9849	6,1035	-4,5166	4,9438	14,9634	-5,8887	165,8386	23,09	3,71	-83	228	-292	0,11539	0,06656	0,12280	0,98343
0x50	 22:54:13.763	 2020-11-06 15:23:26.100	0,1162	0,2363	0,9331	1,6479	-6,5918	1,0376	15,1501	-6,9269	166,0309	23,10	3,71	-87	222	-291	0,11237	0,07544	0,12332	0,98306
0x50	 22:54:13.872	 2020-11-06 15:23:26.200	0,1440	0,2622	0,9331	3,9063	-1,9531	4,3335	15,5182	-7,3389	166,1627	23,10	3,71	-90	222	-289	0,11047	0,07919	0,12613	0,98264
0x50	 22:54:13.976	 2020-11-06 15:23:26.300	0,1431	0,2720	0,9546	2,4414	-9,2773	5,4321	15,8368	-7,7399	166,3440	23,04	3,71	-91	222	-292	0,10822	0,08270	0,12854	0,98230
0x50	 22:54:14.080	 2020-11-06 15:23:26.400	0,1514	0,2568	0,9404	-4,4556	-19,3481	0,9766	15,7928	-9,1296	166,2396	23,09	3,71	-93	222	-290	0,10739	0,09467	0,12653	0,98157
0x50	 22:54:14.187	 2020-11-06 15:23:26.500	0,1738	0,2788	0,9697	-5,1270	-26,0620	-2,8687	15,0458	-11,1456	165,2509	23,09	3,71	-104	224	-285	0,11401	0,11218	0,11685	0,98016
0x50	 22:54:14.277	 2020-11-06 15:23:26.600	0,2134	0,2407	0,8945	3,4180	-8,6670	3,7842	15,1117	-12,8046	164,9048	23,11	3,71	-108	224	-281	0,11481	0,12677	0,11502	0,97852
0x50	 22:54:14.355	 2020-11-06 15:23:26.700	0,2681	0,2090	0,9131	-2,2583	-9,7046	0,0610	15,1172	-13,7000	165,0256	23,07	3,71	-111	223	-278	0,11264	0,13428	0,11407	0,97787
0x50	 22:54:14.466	 2020-11-06 15:23:26.800	0,2476	0,3042	0,9224	0,3662	-5,3101	1,0986	15,0732	-14,6283	164,7949	23,07	3,71	-113	223	-273	0,11346	0,14233	0,11227	0,97684
0x50	 22:54:14.569	 2020-11-06 15:23:26.900	0,2461	0,2568	0,9590	2,1362	-11,1694	3,7842	15,2875	-15,3314	164,9323	23,11	3,71	-120	223	-271	0,11115	0,14835	0,11334	0,97610
0x50	 22:54:14.653	 2020-11-06 15:23:27.000	0,2769	0,2490	0,9297	1,3428	-14,4043	1,2817	15,4028	-16,6443	164,8169	23,13	3,71	-123	222	-267	0,11026	0,15970	0,11249	0,97449
0x50	 22:54:14.758	 2020-11-06 15:23:27.100	0,3086	0,2271	0,9331	-7,2632	-24,1699	-5,1880	15,0897	-18,1989	164,2676	23,09	3,71	-126	223	-264	0,11334	0,17307	0,10696	0,97247
